,date_month,repo_id,year_count,last_year_count,yoy_growth,repo_id_1,repo_name,start_date,date_end
387,2018-06-01,24470524,30.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
388,2018-07-01,24470524,0.0,124.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
389,2018-08-01,24470524,31.0,62.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
390,2018-09-01,24470524,90.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
391,2018-10-01,24470524,93.0,186.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
392,2018-11-01,24470524,60.0,90.0,-0.33333333333333337,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
393,2018-12-01,24470524,155.0,217.0,-0.2857142857142857,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
394,2019-01-01,24470524,155.0,217.0,-0.2857142857142857,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
395,2019-02-01,24470524,112.0,168.0,-0.33333333333333337,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
396,2019-03-01,24470524,62.0,31.0,1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
397,2019-04-01,24470524,30.0,60.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
398,2019-05-01,24470524,62.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
399,2019-06-01,24470524,120.0,30.0,3.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
400,2019-07-01,24470524,124.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
401,2019-08-01,24470524,93.0,31.0,2.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
402,2019-09-01,24470524,0.0,90.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
403,2019-10-01,24470524,31.0,93.0,-0.6666666666666667,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
404,2019-11-01,24470524,30.0,60.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
405,2019-12-01,24470524,31.0,155.0,-0.8,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
406,2020-01-01,24470524,93.0,155.0,-0.4,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
407,2020-02-01,24470524,145.0,112.0,0.2946428571428572,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
408,2020-03-01,24470524,93.0,62.0,0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
409,2020-04-01,24470524,60.0,30.0,1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
410,2020-05-01,24470524,62.0,62.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
411,2020-06-01,24470524,90.0,120.0,-0.25,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
412,2020-07-01,24470524,62.0,124.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
413,2020-08-01,24470524,62.0,93.0,-0.33333333333333337,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
414,2020-09-01,24470524,90.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
415,2020-10-01,24470524,62.0,31.0,1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
416,2020-11-01,24470524,30.0,30.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
417,2020-12-01,24470524,0.0,31.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
418,2021-01-01,24470524,31.0,93.0,-0.6666666666666667,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
419,2021-02-01,24470524,56.0,145.0,-0.6137931034482759,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
420,2021-03-01,24470524,31.0,93.0,-0.6666666666666667,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
421,2021-04-01,24470524,60.0,60.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
422,2021-05-01,24470524,62.0,62.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
423,2021-06-01,24470524,0.0,90.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
424,2021-07-01,24470524,0.0,62.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
425,2021-08-01,24470524,62.0,62.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
426,2021-09-01,24470524,60.0,90.0,-0.33333333333333337,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
427,2021-10-01,24470524,0.0,62.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
428,2021-11-01,24470524,30.0,30.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
429,2021-12-01,24470524,0.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
430,2022-01-01,24470524,62.0,31.0,1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
431,2022-02-01,24470524,0.0,56.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
432,2022-03-01,24470524,62.0,31.0,1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
433,2022-04-01,24470524,60.0,60.0,0.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
434,2022-05-01,24470524,93.0,62.0,0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
435,2022-06-01,24470524,30.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
436,2022-07-01,24470524,0.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
437,2022-08-01,24470524,31.0,62.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
438,2022-09-01,24470524,0.0,60.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
439,2022-10-01,24470524,62.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
440,2022-11-01,24470524,0.0,30.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
441,2022-12-01,24470524,31.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
442,2023-01-01,24470524,0.0,62.0,-1.0,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
443,2023-02-01,24470524,0.0,0.0,,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
444,2023-03-01,24470524,31.0,62.0,-0.5,24470524,zingchart/ZingChart,2015-01-09 17:02:29,
445,2017-09-01,53548867,180.0,180.0,0.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
446,2017-10-01,53548867,744.0,310.0,1.4,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
447,2017-11-01,53548867,240.0,120.0,1.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
448,2017-12-01,53548867,558.0,124.0,3.5,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
449,2018-01-01,53548867,248.0,186.0,0.33333333333333326,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
450,2018-02-01,53548867,252.0,196.0,0.2857142857142858,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
451,2018-03-01,53548867,434.0,279.0,0.5555555555555556,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
452,2018-04-01,53548867,630.0,270.0,1.3333333333333335,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
453,2018-05-01,53548867,744.0,279.0,1.6666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
454,2018-06-01,53548867,360.0,30.0,11.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
455,2018-07-01,53548867,713.0,527.0,0.3529411764705883,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
456,2018-08-01,53548867,3224.0,341.0,8.454545454545455,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
457,2018-09-01,53548867,1080.0,180.0,5.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
458,2018-10-01,53548867,1054.0,744.0,0.41666666666666674,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
459,2018-11-01,53548867,1410.0,240.0,4.875,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
460,2018-12-01,53548867,930.0,558.0,0.6666666666666667,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
461,2019-01-01,53548867,1674.0,248.0,5.75,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
462,2020-07-01,53548867,2573.0,2263.0,0.13698630136986312,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
463,2020-08-01,53548867,2604.0,1829.0,0.423728813559322,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
464,2020-09-01,53548867,3420.0,2730.0,0.25274725274725274,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
465,2020-10-01,53548867,3596.0,1581.0,1.2745098039215685,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
466,2020-11-01,53548867,3840.0,1920.0,1.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
467,2020-12-01,53548867,3937.0,1767.0,1.2280701754385963,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
468,2021-01-01,53548867,4433.0,2232.0,0.9861111111111112,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
469,2021-02-01,53548867,4424.0,2291.0,0.9310344827586208,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
470,2021-03-01,53548867,4247.0,2263.0,0.8767123287671232,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
471,2021-04-01,53548867,4350.0,2850.0,0.5263157894736843,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
472,2021-05-01,53548867,3348.0,2263.0,0.47945205479452047,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
473,2021-06-01,53548867,3810.0,3060.0,0.2450980392156863,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
474,2021-07-01,53548867,5797.0,2573.0,1.2530120481927711,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
475,2021-08-01,53548867,3379.0,2604.0,0.29761904761904767,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
476,2021-09-01,53548867,3450.0,3420.0,0.00877192982456143,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
477,2021-10-01,53548867,1767.0,3596.0,-0.5086206896551724,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
478,2021-11-01,53548867,4020.0,3840.0,0.046875,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
479,2015-06-01,206444,660.0,420.0,0.5714285714285714,206444,hive,2012-09-24 05:28:40,
480,2015-07-01,206444,961.0,496.0,0.9375,206444,hive,2012-09-24 05:28:40,
481,2015-08-01,206444,682.0,310.0,1.2000000000000002,206444,hive,2012-09-24 05:28:40,
482,2015-09-01,206444,780.0,630.0,0.23809523809523814,206444,hive,2012-09-24 05:28:40,
483,2015-10-01,206444,930.0,558.0,0.6666666666666667,206444,hive,2012-09-24 05:28:40,
484,2015-11-01,206444,840.0,390.0,1.1538461538461537,206444,hive,2012-09-24 05:28:40,
485,2015-12-01,206444,1271.0,465.0,1.7333333333333334,206444,hive,2012-09-24 05:28:40,
486,2016-01-01,206444,899.0,496.0,0.8125,206444,hive,2012-09-24 05:28:40,
487,2016-02-01,206444,870.0,560.0,0.5535714285714286,206444,hive,2012-09-24 05:28:40,
488,2016-03-01,206444,1085.0,713.0,0.5217391304347827,206444,hive,2012-09-24 05:28:40,
489,2016-04-01,206444,1080.0,1200.0,-0.09999999999999998,206444,hive,2012-09-24 05:28:40,
490,2016-05-01,206444,1364.0,899.0,0.5172413793103448,206444,hive,2012-09-24 05:28:40,
491,2016-06-01,206444,1140.0,660.0,0.7272727272727273,206444,hive,2012-09-24 05:28:40,
492,2016-07-01,206444,1240.0,961.0,0.29032258064516125,206444,hive,2012-09-24 05:28:40,
493,2016-08-01,206444,1333.0,682.0,0.9545454545454546,206444,hive,2012-09-24 05:28:40,
494,2016-09-01,206444,1200.0,780.0,0.5384615384615385,206444,hive,2012-09-24 05:28:40,
495,2016-10-01,206444,806.0,930.0,-0.1333333333333333,206444,hive,2012-09-24 05:28:40,
496,2016-11-01,206444,1170.0,840.0,0.3928571428571428,206444,hive,2012-09-24 05:28:40,
497,2016-12-01,206444,1271.0,1271.0,0.0,206444,hive,2012-09-24 05:28:40,
498,2017-01-01,206444,1085.0,899.0,0.2068965517241379,206444,hive,2012-09-24 05:28:40,
499,2017-02-01,206444,1260.0,870.0,0.4482758620689655,206444,hive,2012-09-24 05:28:40,
500,2017-03-01,206444,1922.0,1085.0,0.7714285714285714,206444,hive,2012-09-24 05:28:40,
501,2017-04-01,206444,1140.0,1080.0,0.05555555555555558,206444,hive,2012-09-24 05:28:40,
502,2017-05-01,206444,1612.0,1364.0,0.18181818181818188,206444,hive,2012-09-24 05:28:40,
503,2017-06-01,206444,1500.0,1140.0,0.3157894736842106,206444,hive,2012-09-24 05:28:40,
504,2017-07-01,206444,1302.0,1240.0,0.050000000000000044,206444,hive,2012-09-24 05:28:40,
505,2017-08-01,206444,1643.0,1333.0,0.2325581395348837,206444,hive,2012-09-24 05:28:40,
506,2017-09-01,206444,1500.0,1200.0,0.25,206444,hive,2012-09-24 05:28:40,
507,2017-10-01,206444,1612.0,806.0,1.0,206444,hive,2012-09-24 05:28:40,
508,2017-11-01,206444,1440.0,1170.0,0.23076923076923084,206444,hive,2012-09-24 05:28:40,
509,2017-12-01,206444,1333.0,1271.0,0.04878048780487809,206444,hive,2012-09-24 05:28:40,
510,2018-01-01,206444,1116.0,1085.0,0.02857142857142847,206444,hive,2012-09-24 05:28:40,
511,2018-02-01,206444,1428.0,1260.0,0.1333333333333333,206444,hive,2012-09-24 05:28:40,
512,2018-03-01,206444,1829.0,1922.0,-0.048387096774193505,206444,hive,2012-09-24 05:28:40,
513,2018-04-01,206444,1440.0,1140.0,0.26315789473684204,206444,hive,2012-09-24 05:28:40,
514,2018-05-01,206444,1705.0,1612.0,0.05769230769230771,206444,hive,2012-09-24 05:28:40,
515,2018-06-01,206444,1530.0,1500.0,0.020000000000000018,206444,hive,2012-09-24 05:28:40,
516,2018-07-01,206444,1984.0,1302.0,0.5238095238095237,206444,hive,2012-09-24 05:28:40,
517,2018-08-01,206444,1829.0,1643.0,0.1132075471698113,206444,hive,2012-09-24 05:28:40,
518,2018-09-01,206444,1860.0,1500.0,0.24,206444,hive,2012-09-24 05:28:40,
519,2018-10-01,206444,1209.0,1612.0,-0.25,206444,hive,2012-09-24 05:28:40,
520,2018-11-01,206444,1410.0,1440.0,-0.02083333333333337,206444,hive,2012-09-24 05:28:40,
521,2018-12-01,206444,1457.0,1333.0,0.09302325581395343,206444,hive,2012-09-24 05:28:40,
522,2019-01-01,206444,1953.0,1116.0,0.75,206444,hive,2012-09-24 05:28:40,
523,2019-02-01,206444,1092.0,1428.0,-0.23529411764705888,206444,hive,2012-09-24 05:28:40,
524,2019-03-01,206444,1984.0,1829.0,0.0847457627118644,206444,hive,2012-09-24 05:28:40,
525,2019-04-01,206444,2190.0,1440.0,0.5208333333333333,206444,hive,2012-09-24 05:28:40,
526,2019-05-01,206444,2170.0,1705.0,0.2727272727272727,206444,hive,2012-09-24 05:28:40,
527,2019-06-01,206444,1830.0,1530.0,0.196078431372549,206444,hive,2012-09-24 05:28:40,
528,2019-07-01,206444,2387.0,1984.0,0.203125,206444,hive,2012-09-24 05:28:40,
529,2019-08-01,206444,1767.0,1829.0,-0.03389830508474578,206444,hive,2012-09-24 05:28:40,
530,2019-09-01,206444,2220.0,1860.0,0.19354838709677424,206444,hive,2012-09-24 05:28:40,
531,2019-10-01,206444,1705.0,1209.0,0.41025641025641035,206444,hive,2012-09-24 05:28:40,
532,2019-11-01,206444,1770.0,1410.0,0.25531914893617014,206444,hive,2012-09-24 05:28:40,
533,2019-12-01,206444,2077.0,1457.0,0.42553191489361697,206444,hive,2012-09-24 05:28:40,
534,2020-01-01,206444,1178.0,1953.0,-0.39682539682539686,206444,hive,2012-09-24 05:28:40,
535,2020-02-01,206444,1334.0,1092.0,0.2216117216117217,206444,hive,2012-09-24 05:28:40,
536,2020-03-01,206444,1612.0,1984.0,-0.1875,206444,hive,2012-09-24 05:28:40,
537,2020-04-01,206444,2310.0,2190.0,0.0547945205479452,206444,hive,2012-09-24 05:28:40,
538,2020-05-01,206444,2077.0,2170.0,-0.042857142857142816,206444,hive,2012-09-24 05:28:40,
539,2020-06-01,206444,1620.0,1830.0,-0.11475409836065575,206444,hive,2012-09-24 05:28:40,
540,2020-07-01,206444,1891.0,2387.0,-0.20779220779220775,206444,hive,2012-09-24 05:28:40,
541,2020-08-01,206444,1829.0,1767.0,0.03508771929824572,206444,hive,2012-09-24 05:28:40,
542,2020-09-01,206444,1530.0,2220.0,-0.31081081081081086,206444,hive,2012-09-24 05:28:40,
543,2020-10-01,206444,1612.0,1705.0,-0.054545454545454564,206444,hive,2012-09-24 05:28:40,
544,2020-11-01,206444,1590.0,1770.0,-0.10169491525423724,206444,hive,2012-09-24 05:28:40,
545,2020-12-01,206444,1674.0,2077.0,-0.19402985074626866,206444,hive,2012-09-24 05:28:40,
546,2021-01-01,206444,2201.0,1178.0,0.868421052631579,206444,hive,2012-09-24 05:28:40,
547,2021-02-01,206444,1148.0,1334.0,-0.13943028485757125,206444,hive,2012-09-24 05:28:40,
548,2021-03-01,206444,1767.0,1612.0,0.09615384615384626,206444,hive,2012-09-24 05:28:40,
549,2021-04-01,206444,1500.0,2310.0,-0.35064935064935066,206444,hive,2012-09-24 05:28:40,
550,2021-05-01,206444,1364.0,2077.0,-0.34328358208955223,206444,hive,2012-09-24 05:28:40,
551,2021-06-01,206444,1350.0,1620.0,-0.16666666666666663,206444,hive,2012-09-24 05:28:40,
552,2021-07-01,206444,1736.0,1891.0,-0.08196721311475408,206444,hive,2012-09-24 05:28:40,
553,2021-08-01,206444,1457.0,1829.0,-0.2033898305084746,206444,hive,2012-09-24 05:28:40,
554,2021-09-01,206444,1500.0,1530.0,-0.019607843137254943,206444,hive,2012-09-24 05:28:40,
555,2021-10-01,206444,403.0,1612.0,-0.75,206444,hive,2012-09-24 05:28:40,
556,2021-11-01,206444,1470.0,1590.0,-0.07547169811320753,206444,hive,2012-09-24 05:28:40,
557,2021-12-01,206444,1829.0,1674.0,0.09259259259259256,206444,hive,2012-09-24 05:28:40,
558,2022-01-01,206444,1860.0,2201.0,-0.15492957746478875,206444,hive,2012-09-24 05:28:40,
559,2022-02-01,206444,1316.0,1148.0,0.14634146341463405,206444,hive,2012-09-24 05:28:40,
560,2022-03-01,206444,2015.0,1767.0,0.14035087719298245,206444,hive,2012-09-24 05:28:40,
561,2022-04-01,206444,1800.0,1500.0,0.19999999999999996,206444,hive,2012-09-24 05:28:40,
562,2022-05-01,206444,1271.0,1364.0,-0.06818181818181823,206444,hive,2012-09-24 05:28:40,
563,2022-06-01,206444,1710.0,1350.0,0.2666666666666666,206444,hive,2012-09-24 05:28:40,
564,2022-07-01,206444,1519.0,1736.0,-0.125,206444,hive,2012-09-24 05:28:40,
565,2022-08-01,206444,1395.0,1457.0,-0.04255319148936165,206444,hive,2012-09-24 05:28:40,
566,2022-09-01,206444,1290.0,1500.0,-0.14,206444,hive,2012-09-24 05:28:40,
567,2022-10-01,206444,1581.0,403.0,2.923076923076923,206444,hive,2012-09-24 05:28:40,
568,2022-11-01,206444,1470.0,1470.0,0.0,206444,hive,2012-09-24 05:28:40,
569,2022-12-01,206444,899.0,1829.0,-0.5084745762711864,206444,hive,2012-09-24 05:28:40,
570,2023-01-01,206444,1519.0,1860.0,-0.18333333333333335,206444,hive,2012-09-24 05:28:40,
571,2023-02-01,206444,1512.0,1316.0,0.14893617021276606,206444,hive,2012-09-24 05:28:40,
572,2023-03-01,206444,1674.0,2015.0,-0.16923076923076918,206444,hive,2012-09-24 05:28:40,
573,2022-01-01,33702544,6293.0,8401.0,-0.2509225092250923,33702544,plotly/dash,2015-07-12 07:05:14,
574,2022-02-01,33702544,4732.0,5712.0,-0.17156862745098034,33702544,plotly/dash,2015-07-12 07:05:14,
575,2022-03-01,33702544,5611.0,6169.0,-0.09045226130653261,33702544,plotly/dash,2015-07-12 07:05:14,
576,2022-04-01,33702544,5970.0,6420.0,-0.07009345794392519,33702544,plotly/dash,2015-07-12 07:05:14,
577,2022-05-01,33702544,7781.0,5456.0,0.42613636363636354,33702544,plotly/dash,2015-07-12 07:05:14,
578,2022-06-01,33702544,5490.0,5880.0,-0.06632653061224492,33702544,plotly/dash,2015-07-12 07:05:14,
579,2022-07-01,33702544,10292.0,5084.0,1.024390243902439,33702544,plotly/dash,2015-07-12 07:05:14,
580,2022-08-01,33702544,5456.0,4991.0,0.0931677018633541,33702544,plotly/dash,2015-07-12 07:05:14,
581,2022-09-01,33702544,5880.0,4500.0,0.30666666666666664,33702544,plotly/dash,2015-07-12 07:05:14,
582,2022-10-01,33702544,5053.0,1922.0,1.629032258064516,33702544,plotly/dash,2015-07-12 07:05:14,
583,2022-11-01,33702544,4470.0,5640.0,-0.20744680851063835,33702544,plotly/dash,2015-07-12 07:05:14,
584,2022-12-01,33702544,5053.0,6386.0,-0.20873786407766992,33702544,plotly/dash,2015-07-12 07:05:14,
585,2023-01-01,33702544,4774.0,6293.0,-0.24137931034482762,33702544,plotly/dash,2015-07-12 07:05:14,
586,2023-02-01,33702544,5040.0,4732.0,0.06508875739644981,33702544,plotly/dash,2015-07-12 07:05:14,
587,2023-03-01,33702544,6076.0,5611.0,0.08287292817679548,33702544,plotly/dash,2015-07-12 07:05:14,
